Date,GDP251  ,PI074   ,FYFF    ,PSCCOMR ,FMRNBA  ,FMRRA   ,FM2,GDP252  ,IPS10   ,UTL11   ,LHUR    ,HSFR    ,PWFSA   ,GDP273  ,CES275R  ,FM1     ,FSPIN   ,FYGT10  ,EXRUS   ,CES002  ,Sfygt10,HHSNTN  ,PMI     ,PMDEL   ,PMCP    ,GDP256  ,LBOUT   ,PMNV    ,GDP263  ,GDP264  ,GDP265  ,LBMNU   ,PMNO    ,CCINRV  ,BUSLOANS,PMP     ,GDP276_1,GDP270  ,GDP253  ,LHEL    
8\1\1995,0.003524321,-0.001352338,-0.223333333,0.0021307,0.007009767,0.007328401,0.003586898,0.00376952,0.004122468,82.90423333,0,3.150858735,-0.001251872,-0.000552129,0.001955299,7.43E-05,0.032437322,-0.296666667,0.01137923,0.002176281,0.956666667,1.433333333,48.63333333,50.13333333,51.96666667,-0.004144545,0.000900741,44.1,0.018722383,0.001530362,-0.001412997,0.004471499,49.53333333,-0.00198464,-0.005158488,50.4,-0.000665325,0.003113275,0.012738895,1.333333333
11\1\1995,0.003164964,0.00017749,-0.076666667,-0.001171629,-0.005656729,-0.00719999,-0.003476683,0.002954959,0.003598223,82.62866667,-0.1,3.151472001,0.001913488,-3.14E-05,0.00051711,-0.003577149,0.01929123,-0.43,0.006486625,0.002254995,0.633333333,-2.7,46.26666667,47.06666667,43.76666667,0.012066645,0.004128006,42.86666667,0.006553852,0.004097042,-0.004957665,0.000425717,47.33333333,0.002431123,-0.004482215,46.3,0.000262214,0.002416305,0.007938966,1
2\1\1996,0.003053353,0.001483512,-0.356666667,-0.012794552,-0.000555511,-0.001586436,0.001138451,0.00381216,0.003138373,81.8173,-0.033333333,3.164551119,0.001210224,0.000878268,0.000505496,-6.95E-05,0.02863335,0.016666667,0.009465767,0.002065123,0.98,-0.5,46.1,48.96666667,39.66666667,0.005958606,0.004505183,43.3,0.005233446,0.012383113,0.002635965,-0.000690029,46.43333333,-0.001434869,0.001710544,46.2,-0.000623876,0.004659044,0.004645185,-1.333333333
5\1\1996,0.007060929,-0.000126286,-0.12,0.023462161,0.00024356,0.003174944,-0.000111633,0.00470426,0.008433531,82.28343333,-0.033333333,3.174834815,-0.000366309,8.11E-05,0.002249361,0.003371196,0.019484151,0.81,0.005286221,0.003292607,1.7,1.166666667,50.66666667,50.7,46.53333333,0.021809076,0.004936784,42.06666667,0.007315373,0.012976058,0.007090111,0.003580153,54.46666667,-0.001659905,-0.000345528,53.36666667,0.000175,0.006535654,0.014098507,-1.666666667
8\1\1996,0.003625384,-0.001226323,0.063333333,0.009321097,-0.011234517,-0.011240899,-0.001132205,0.002758856,0.005689272,82.48743333,-0.233333333,3.176477127,-0.002005845,-0.001040429,0.002051483,-0.005011656,-0.001049233,0.06,-0.00182323,0.003093648,1.683333333,5.9,50.8,50.9,46.93333333,0.021136931,0.001256536,42.23333333,0.0036717,0.014147426,-0.001449875,0.003380044,53.7,0.00085753,0.001069084,53.66666667,-2.87E-05,0.003105864,0.003576113,0.333333333
11\1\1996,0.005047373,0.001265001,-0.026666667,-0.033223816,0.00070115,-0.001724071,0.000857843,0.00360168,0.005898523,82.3002,0.066666667,3.15136985,0.002073808,0.001163839,-0.000212217,-0.001738533,0.038658514,-0.436666667,0.002434937,0.002944507,1.366666667,3.9,52.9,51.36666667,48,-0.001597615,0.000972044,42.1,0.026261703,0.005848148,0.003904556,0.005326323,57.16666667,-0.004774151,0.001736482,57.46666667,-0.000512194,0.004208731,0.008727811,2.333333333
2\1\1997,0.003344272,-0.001119091,-0.003333333,0.00668451,0.008506604,0.008388919,0.000192583,0.004668007,0.008272777,82.76273333,-0.1,3.156145156,-0.003072244,-0.000925485,0.002606342,0.005211815,0.031729334,0.22,0.021547346,0.003028361,1.503333333,1.4,53.56666667,51.63333333,53.6,0.009024626,-0.001278585,42.66666667,0.007818838,0.017963479,0.000648148,0.004859877,57.73333333,-0.000894308,-0.000960081,57.9,0.000156633,0.004527134,0.012351984,2.333333333
5\1\1997,0.006553231,-0.001641484,0.246666667,-0.005508021,-0.008183887,-0.00502988,-0.000250171,0.002016446,0.006722454,82.8021,-0.233333333,3.169086357,-0.004598753,-0.001146183,0.00160379,-0.002645614,0.023326122,0.133333333,0.006861136,0.003533134,1.65,2.733333333,54.9,54.33333333,49.23333333,0.02797919,0.005603559,44.9,0.016975306,0.017194148,0.004528865,0.002398378,59.43333333,0.004728754,0.000583871,56.66666667,0.000611815,0.00359718,-0.001395028,-1.666666667
8\1\1997,0.00537353,0.001169661,0.01,-0.000644079,0.012992731,0.012842539,0.001877322,0.007071989,0.009951208,83.30496667,-0.133333333,3.163658223,0.003282125,0.000349783,0.001761238,0.007212383,0.051947092,-0.453333333,0.007646088,0.002759209,1.196666667,5.2,55.96666667,54.9,52.36666667,0.008624312,0.004233717,45.36666667,0.010207526,0.015715738,8.42E-05,0.002430226,59,-0.005132786,-0.001141339,60.86666667,-0.00026412,0.007326084,0.019465311,1.666666667
11\1\1997,0.003190562,0.000168378,-0.026666667,-0.006385906,0.005102085,0.001106892,-0.000147457,0.004468942,0.010694088,83.74623333,-0.2,3.185258765,0.001872253,0.000274223,0.003753216,-0.001994514,0.005079162,-0.336666667,0.002819345,0.003675481,0.816666667,-0.8,55.53333333,54.66666667,52.63333333,0.007056623,0.002073259,45,-0.000414997,0.007173982,-0.000163744,0.00214428,58.5,0.002268419,0.000832985,58.73333333,0.000169428,0.003552795,0.010798361,2.333333333
2\1\1998,0.004778103,-0.001439909,0.013333333,-0.036703963,-0.001834768,-0.001017237,0.001437088,0.004765207,0.004723565,83.1572,-0.033333333,3.192753248,-0.004523855,-0.001111734,0.002853472,0.002914196,0.031317505,-0.32,0.011612106,0.002973845,0.533333333,2.366666667,53.2,52.93333333,45.56666667,0.022071014,0.003233539,46.13333333,0.001869294,0.015727955,-0.002378905,0.002486497,55.53333333,-0.001888855,0.001229627,54.9,-0.000123828,0.004839343,0.001928262,2
5\1\1998,0.002862686,0.000532897,-0.02,0.008225099,-0.002498756,-0.000608042,-0.000227145,0.006842246,0.003392368,81.9608,-0.233333333,3.196544622,0.003200954,0.00039444,0.001312079,-0.002685666,0.03626439,0.01,0.005258776,0.002885159,0.62,-1,50.66666667,51.6,40.3,-0.006966905,0.000755702,44.7,-0.00468592,0.011755855,0.008719625,0.001855574,52.33333333,0.006661675,-0.003161616,52.36666667,0.000512873,0.008136857,0.019621566,-1
8\1\1998,0.004971768,0.000793578,0.033333333,-0.021459274,-0.004375461,-0.003893442,-0.000450208,0.005214978,0.003060097,81.03526667,0.133333333,3.21254271,0.000110832,0.000704428,0.00070216,-0.000430168,-0.005310154,-0.393333333,0.006198169,0.002457829,0.38,-4.366666667,49.06666667,50.43333333,36.73333333,0.009811595,0.005162622,44.03333333,-0.001849645,0.005474891,0.003911307,0.000690573,50.7,-0.000284875,0.005655695,50.9,-0.000233989,0.005139923,0.011923429,-1.333333333
11\1\1998,0.006547861,-0.000187664,-0.673333333,-0.03205047,0.010494897,0.008160814,0.003784556,0.00581872,0.005371375,81.11436667,-0.1,3.236117207,0.001771701,0.000166426,0.002140858,0.006382777,0.021640343,-0.533333333,-0.024017175,0.002751238,0.416666667,-6.166666667,47.9,49.56666667,33.7,0.010473314,0.00248783,44.76666667,0.016018503,0.012427897,0.003989619,0.005973379,48.66666667,-0.003164523,0.002881752,50.16666667,0.000326564,0.006585206,0.025034936,-2
2\1\1999,0.003672285,-0.000448645,-0.126666667,-0.021893637,-0.003669406,-0.002299743,-0.003589732,0.0043204,0.004673705,80.8692,-0.133333333,3.232826762,-0.000116428,-0.000504183,0.00161302,-0.004025827,0.053420075,0.313333333,0.003564129,0.002677446,0.576666667,8.2,51.56666667,51.36666667,37.13333333,0.01194705,0.004599429,43.3,-0.003796537,0.011041161,0.0029065,0.000127366,54.43333333,0.003627599,-0.016249538,55.76666667,-0.0017275,0.004461985,-0.001633632,4.333333333
5\1\1999,0.003577949,0.001654688,0.013333333,-0.015885254,-0.010449597,-0.01029451,-0.001426738,0.006718542,0.003936973,80.56953333,-0.033333333,3.197096691,0.001090401,0.001732179,0.002737641,-0.000627959,0.02230309,0.556666667,0.01143808,0.002814708,1.086666667,-1.166666667,54.13333333,51.4,50.93333333,0.00032357,0.000950499,45.03333333,0.004893034,0.01518908,0.002627937,0.002995046,57.06666667,0.000497762,0.00324505,59.1,0.000884997,0.006644691,0.020021911,-4
8\1\1999,0.005040888,-2.40E-05,0.346666667,0.002251032,-0.004751175,-0.002994855,-7.97E-05,0.004519896,0.004361805,80.25006667,-0.033333333,3.217659381,0.001612922,-0.000444169,0.001844177,-0.002870085,0.011037335,0.343333333,-0.003713619,0.002430058,1.233333333,1.433333333,55.13333333,53.73333333,60.63333333,0.010544782,0.002916074,44.96666667,0.011321035,0.014887637,0.005363237,0.002917108,58.53333333,-0.001728515,0.00319408,58.76666667,-0.000359989,0.005279579,0.009145518,-2.333333333
11\1\1999,0.007649516,-2.36E-05,0.213333333,0.004081128,0.015405494,0.012931096,-0.000313286,0.005335722,0.008452977,81.04836667,-0.166666667,3.218710518,-0.000148495,0.000194377,0.000735517,0.006936299,0.014822499,0.256666667,-0.008033227,0.00308058,1.096666667,0.033333333,57.7,56.56666667,68.1,0.015808973,0.006915925,48.9,0.011252332,0.008585068,0.006908973,0.001379686,61.56666667,-0.000703237,0.005272546,60.16666667,0.000174886,0.005100336,0.003000154,1
2\1\2000,0.001100718,0.0010845,0.37,-0.011413468,-0.001226812,-0.001315083,0.000891304,0.006864463,0.005086592,81.02646667,-0.033333333,3.219846386,0.00081177,0.001189212,0.000479735,-0.00522928,0.022731167,0.34,0.010391886,0.002542476,0.96,6.3,55.8,54.56666667,74.23333333,-0.007794377,-0.001544703,48.4,0.006907675,0.016813439,-0.003276491,0.001774593,58.43333333,0.000170418,-0.001284716,58.8,0.001364231,0.005938663,0.023712893,3
5\1\2000,0.006767207,-0.000885314,0.596666667,0.008636185,-0.010992406,-0.008576108,0.000317031,0.002733156,0.005220194,80.9222,-0.1,3.200485698,-0.001843217,-0.001670285,0.001635132,-0.002567674,0.002271974,-0.303333333,0.013289933,0.001824335,0.463333333,-2.933333333,53.1,55.1,66.6,0.027704086,0.008031349,46.66666667,0.012553479,0.01660647,0.005863584,0.000185253,52.3,0.002120963,0.003613646,55.96666667,-0.000859191,0.004455687,-0.010821714,-4.333333333
8\1\2000,-0.000498156,0.000559878,0.246666667,-0.022769833,0.00541919,0.005433171,-0.002084563,0.004167229,-0.000332319,79.858,0.066666667,3.177151572,0.000187781,-9.24E-05,0.001602064,-0.000431847,0.000455098,-0.283333333,0.00812764,0.001495359,-0.123333333,0.866666667,50.7,52.33333333,59.96666667,-0.011308846,-0.00084435,47.16666667,0.010999417,0.014310783,-0.002261234,-8.55E-05,50.3,0.005472867,-0.003458866,51.63333333,0.000212792,0.002269244,0.006326582,-5.333333333
11\1\2000,0.002252307,-0.000865691,-0.046666667,0.007876783,0.004003907,-0.000392425,0.001476867,0.003643294,-0.00127376,78.40283333,-0.1,3.188647296,0.002047797,-6.96E-05,0.002764585,-0.000492665,-0.04519869,-0.326666667,0.013926411,0.00122945,-0.45,-6.3,47.03333333,51.4,58.53333333,-0.00248542,0.004601538,43.03333333,-0.00300734,-0.001754248,0.00140058,-0.001767031,46.53333333,-0.002735943,-0.006326774,47.43333333,0.000267476,0.002782359,0.000789256,-2.333333333
2\1\2001,-0.000535,0.001049452,-0.88,-0.000194887,-0.002947928,-0.003075564,0.005038322,0.001784625,-0.006419925,76.26803333,0.333333333,3.205475037,-0.000574855,0.001564523,-0.000867234,0.007135989,-0.037488271,-0.516666667,-0.003138836,0.000223163,0.233333333,-13.96666667,42.5,49.23333333,56.7,-0.015917696,-0.000510939,43.23333333,-0.005925982,-0.004078153,0.005634514,-0.000741077,39.93333333,-0.002254662,0.00025724,40.13333333,0.000264503,0.001669466,0.007043755,-5
5\1\2001,0.001331961,-0.001100138,-1.266666667,0.005439764,0.009334875,0.013195637,-0.000539873,0.001087715,-0.005907748,74.51576667,0.166666667,3.212187604,-0.003401434,-0.000754434,0.000747734,0.002724486,-0.018436542,0.22,0.015836768,-0.00198915,1.61,1.133333333,42.4,46.56666667,45.3,-0.008636272,0.005602168,39.26666667,-0.014718319,-0.014636069,0.008208017,-0.004603566,46.06666667,-0.001552627,-0.007867246,43.83333333,0.000715129,0.000565047,-0.000319837,-11
8\1\2001,-0.001530597,-0.001810286,-0.83,0.004592234,0.061749197,0.071088571,-0.001069418,0.001908635,-0.006398196,72.79223333,0.433333333,3.204029495,-0.005423208,-0.002130705,0.003513546,0.01006015,-0.03447339,-0.29,-0.004177897,-0.00225496,1.81,-2.466666667,45.33333333,47,37.16666667,-0.012050638,0.001897569,37.86666667,-0.021811685,-0.011804051,-0.001693224,-0.005139985,51.6,-0.001125847,-0.003845744,50.2,-0.000247529,0.00020529,0.003289449,-6.666666667
11\1\2001,0.001711325,-0.001550278,-1.363333333,-0.042589829,-0.083058386,-0.104982315,-0.000118961,0.007305742,-0.005533219,71.53066667,0.666666667,3.195899652,-0.002748142,3.37E-06,0.003201743,-0.013523054,-0.006234482,-0.21,0.002798754,-0.003545828,2.863333333,-4.233333333,43.4,49.3,32.83333333,-0.027935345,0.006555431,38.26666667,-0.012385932,-0.0037834,0.008854828,-0.005064351,46.46666667,0.007460565,-0.003135324,45.96666667,-0.000174498,0.004585084,0.034476714,-8.333333333
2\1\2002,0.002937026,0.00171038,-0.4,0.004794339,0.008638229,0.019662256,-0.001825713,0.001523827,0.002663225,71.8302,0.2,3.236285277,0.005797831,0.000379974,0.003320236,0.003427643,0.005470768,0.306666667,0.011624993,-0.002123428,3.353333333,12.26666667,50.2,51.5,45.76666667,0.013828185,0.00624941,40.1,0.005477648,0.012026618,0.004603524,-0.003783168,59.9,-0.005877672,0.00025224,55.83333333,6.67E-05,0.000798915,-0.004690785,0
5\1\2002,0.002356654,0.002016896,0.016666667,0.007966779,-0.00946616,-0.00842946,-0.00446595,0.002536154,0.006189053,72.63643333,0.133333333,3.228143608,0.002510879,0.002001879,-0.000405696,-0.007585157,-0.032041233,0.023333333,-0.016980076,-0.000965857,3.383333333,-0.5,53.03333333,53.76666667,62.93333333,0.002048448,0.001679608,43.33333333,0.010897299,0.012797476,0.005059783,0.000799593,60.96666667,-0.00142929,0.002227639,59.86666667,-0.000989795,0.002400563,0.003864829,0
8\1\2002,0.002551017,-0.001068192,-0.01,0.024034516,0.014507324,0.015453938,0.004803859,0.002426935,0.002304097,73.13836667,-0.1,3.22976714,-0.0008383,-0.001089951,0.001635178,0.002443409,-0.077881777,-0.84,-0.019617493,-0.0006229,2.616666667,-9.4,50.33333333,55.03333333,64.1,0.006097597,0.005313415,43.96666667,0.003085173,0.005986202,0.002445784,-0.001316,51.8,-0.002212609,0.00067978,55,-0.000311928,0.00197366,0.011857709,-3.333333333
11\1\2002,0.000219652,0.000226881,-0.296666667,0.008853156,0.011553115,0.008985965,0.000788987,0.001521748,-0.000383216,73.00583333,0.133333333,3.237962416,0.002697878,-0.000129148,0.00217807,0.004910475,-0.000595337,-0.253333333,-0.000617232,8.39E-05,2.673333333,-3.033333333,49.7,52.8,56.96666667,-0.001090499,-0.000306255,43.43333333,-0.003431407,0.009403678,0.00507668,0.000542585,53.56666667,-0.001983467,0.001895476,52.63333333,-0.000118012,0.001739926,-0.00577246,-3
2\1\2003,0.001298744,0.001883904,-0.193333333,0.01605521,0.009895596,0.009334316,-0.002477105,0.002225826,0.003141355,73.5019,0,3.239549721,0.004977848,0.001500038,-4.86E-05,0.001902764,-0.014062274,-0.086666667,-0.021103121,-0.000953197,2.763333333,-6.7,48.8,52.73333333,64.33333333,-0.001430923,0.003747183,43.16666667,-0.005966571,-0.005619435,-0.001505245,-0.002505285,52.43333333,0.002611731,-0.003429571,51.56666667,-0.000278123,0.001168549,0.000451817,0.666666667
5\1\2003,0.003701962,-0.005154877,-0.003333333,0.000173168,-0.014721306,-0.012579106,0.002124491,0.003873002,-0.003294996,73.19336667,0.266666667,3.243947047,-0.009318181,-0.002555277,0.001956317,0.002308161,0.035751027,-0.3,-0.019602052,-0.000869699,2.58,14.93333333,48.03333333,50.1,57.16666667,0.003484737,0.00712381,43.6,-0.001854682,0.004403076,0.006472314,-0.001261855,51.4,0.000672129,0.002537489,51.83333333,-0.00103792,0.005361448,0.01684462,-3.333333333
8\1\2003,0.0078398,0.003941258,-0.23,0.005612144,0.02918629,0.029811776,0.000293486,0.006161673,0.002734635,73.67226667,0,3.276385202,0.004765115,0.001807817,-3.75E-05,-0.001374424,0.02846852,0.613333333,-0.000347208,0.000212576,3.303333333,-3.366666667,52.2,52.63333333,54,0.017660207,0.009291405,44.26666667,0.011679685,0.003996962,0.001592379,0.000655869,59.56666667,-0.001381,4.59E-05,57.83333333,0.000778902,0.006437307,0.016780364,0.333333333
11\1\2003,0.002840179,-0.001584936,-0.02,0.03765533,-0.042005379,-0.044578253,-0.00953942,0.00244119,0.004395906,74.58063333,-0.3,3.308706665,0.00026788,-0.000933487,0.000285158,-0.006701536,0.02282012,0.053333333,-0.025724462,0.001317252,3.37,4.633333333,57.9,56.76666667,62.83333333,0.009641435,-0.001084805,47.06666667,0.020496828,0.01758458,0.000795954,0.002100396,68.26666667,0.000836086,-0.004624739,66.46666667,0.000457864,0.002643256,0.000728101,0
2\1\2004,0.003169617,0.002014492,0.006666667,0.025299904,0.018840412,0.020097058,0.003992178,0.004720232,0.002999183,75.11773333,-0.133333333,3.282924073,-0.000631461,0.002147353,-0.000767874,0.003554441,0.030142725,-0.266666667,-0.013318943,0.001467354,3.103333333,5.5,60.43333333,63.7,81,0.002264373,0.00248505,48.3,0.010346352,0.012608311,0.001669101,0.001907461,67.23333333,-3.34E-05,0.010509705,67.23333333,-0.000790716,0.003441052,0.006087322,1.666666667
5\1\2004,0.003716329,-0.000261324,0.006666667,0.002469691,0.009911282,0.010545825,0.005757529,0.002627163,0.001909011,75.7302,-0.1,3.287204351,0.002622861,0.000349474,-0.001890132,-0.000844146,-0.001647627,0.58,0.013653853,0.00267052,3.523333333,-6.666666667,60.83333333,67.36666667,85,0.020385896,0.004095095,48.43333333,0.006885065,0.015392686,0.001446028,0.000294721,64.16666667,-0.000627908,-0.003979334,65.2,0.001438213,0.003963289,0.002076793,-0.666666667
8\1\2004,0.003839807,-0.000637531,0.423333333,-0.011538943,-0.016028599,-0.015145628,-0.004661412,0.003739515,0.002008314,76.42026667,-0.166666667,3.296006669,-0.004445813,-0.001999532,0.000927188,-7.49E-05,-0.010132798,-0.296666667,-0.007207042,0.001287674,2.816666667,3.333333333,58.6,62.36666667,78.16666667,0.008334355,0.001876344,51.5,0.003342943,0.005125577,0.001688038,0.002417361,60.86666667,-0.001986854,0.012211229,60.96666667,-0.00080821,0.004248249,0.008106224,-1.333333333
11\1\2004,0.002733364,0.001877556,0.516666667,-0.001142336,0.003902258,0.00117439,0.001380449,0.004487334,0.005973664,77.33293333,0,3.29343622,0.00721756,0.001157303,-0.001076363,0.000962954,0.022688545,-0.13,-0.023767679,0.002074375,2.166666667,-2.5,56.56666667,57.1,74.83333333,0.006766097,0.001656743,50.6,0.010376087,0.014049389,-0.001974535,0.002820548,61.6,0.00395156,-0.001057032,58.16666667,-0.00035568,0.003807986,0.007316413,0
2\1\2005,0.003183014,-0.00230003,0.52,-0.005443397,0.002795436,0.003227038,-0.003103911,0.001878622,0.005973466,78.34136667,-0.166666667,3.316319878,-0.005260117,-0.000622912,-0.000550411,-0.006378899,0.01209948,0.123333333,-0.002976299,0.001598896,1.76,-2.333333333,55.43333333,53.96666667,69.16666667,0.009477938,0.002518635,51.66666667,0.008415494,0.003385549,-0.000228559,0.000938578,57.1,-0.002608755,0.00894189,58.23333333,0.000783504,0.0020652,0.000610919,3.666666667
5\1\2005,0.002797775,0.00036145,0.473333333,0.005485479,-0.019375727,-0.017336021,0.000191243,0.003868732,0.001833251,78.45936667,-0.133333333,3.312036237,-0.000404389,9.38E-05,0.000169602,-0.000793306,-0.001788431,-0.136666667,0.012101702,0.002580041,1.296666667,-5.2,52.03333333,51.86666667,59.83333333,-0.005698675,0.000106784,48.06666667,0.009198363,0.000668271,0.000998574,0.002401601,54.16666667,0.001030722,-0.000334298,55.46666667,-0.000690567,0.003978849,0.012359422,-2
8\1\2005,0.004101427,0.003608936,0.516666667,-0.01036329,0.009691671,0.010427997,0.002784879,0.003991436,-0.000755483,78.249,-0.166666667,3.322219295,0.004807485,0.002285067,-0.00219611,0.002884699,0.015433658,0.053333333,0.006620711,0.002533852,0.853333333,-3.866666667,54.03333333,53.56666667,63,0.00422436,0.004538225,47.56666667,0.000419264,0.000844531,0.003672589,0.000873013,58.5,-0.000615551,-0.003927532,57.76666667,-0.000286736,0.00418891,0.005725239,-1
11\1\2005,0.001417552,-0.001545501,0.52,0.006607614,-0.002243664,-0.005846284,9.59E-05,0.00148366,0.004283851,79.19113333,-0.033333333,3.315690517,3.95E-05,-0.001460455,-0.00135828,-0.001332577,-0.001933852,0.276666667,0.007851341,0.002043192,0.663333333,-4.233333333,56.2,57,73.66666667,0.01252242,-0.001346859,48.06666667,0.011192911,0.015481815,-0.001897861,0.003007372,60.13333333,-0.003620202,-0.001656482,61.06666667,0.001034598,0.00104,-0.01355165,0
2\1\2006,0.005107787,-0.002727381,0.476666667,0.014044261,-0.003401095,-0.002483274,0.000345064,0.004531307,0.003818272,79.5553,-0.2,3.326404141,-0.008052908,-0.001666063,-0.000257112,0.001332145,0.017539675,0.08,-0.004019611,0.002966566,0.176666667,5.466666667,54.9,54.03333333,64.66666667,0.006527405,0.002117818,48.5,0.016726338,0.010687569,0.004138468,0.004219426,59.63333333,0.000788519,0.00620558,58.8,0.000508629,0.005114442,0.018828597,0.333333333
5\1\2006,0.002871492,0.001576045,0.45,0.020244883,0.011265154,0.013140303,-0.002274816,0.002980187,0.002394268,79.4929,-0.066666667,3.268343914,0.002623032,0.001610681,-0.000657916,-0.002183984,-0.002442163,0.5,-0.014644454,0.001591959,0.366666667,-5.266666667,53.96666667,56.46666667,75,-0.000457189,0.002126625,48.86666667,0.005763451,0.000143497,0.001336555,0.000480644,55.56666667,-6.69E-05,0.003284179,56.3,0.001301874,0.001765881,0.001938974,-5
8\1\2006,0.000860019,0.000255506,0.34,0.014221977,-0.019333925,-0.018853682,0.000928245,0.002392793,0.002158031,79.50046667,-0.033333333,3.231044603,-0.00100202,-0.000163401,-3.69E-05,-0.004122233,0.000860246,-0.173333333,-0.002084489,0.001177167,-0.01,1.7,52.6,54.4,70.83333333,-0.00596409,-0.001771996,48.86666667,0.00372287,0.003333776,0.001843851,0.002077857,54.46666667,0.00086989,-0.003654747,54.83333333,-0.000234224,0.001080571,0.003697602,-3.333333333
11\1\2006,0.0016211,-0.005009741,0,0.014939239,0.013679362,0.010294362,0.002382916,0.003954117,-0.000694896,79.00353333,-0.2,3.195899652,-0.004144113,-0.003867423,0.005080164,0.0050616,0.033146137,-0.266666667,-1.79E-05,0.001585646,-0.273333333,10.16666667,51.06666667,52.3,49.33333333,-0.01760122,-0.000351433,48.9,0.015739727,0.002160066,0.00171163,0.002014697,52.1,-0.001072314,-0.00565253,52.26666667,-0.000376326,0.001625069,0.004485279,0.666666667
2\1\2007,5.63E-05,0.005254129,0.01,0.015727156,-0.004009786,-0.003153772,-0.000768765,0.004111295,0.001965663,78.9554,0.066666667,3.162365235,0.009341616,0.00414894,0.000257663,-0.000508203,0.011285872,0.05,0.001105893,0.001665385,-0.303333333,-0.466666667,50.8,52.06666667,59.16666667,-0.010907768,-0.000716526,44.4,0.000664123,0.008065722,0.000956779,-0.000262875,53.06666667,0.000936781,0.001303356,53.83333333,-0.000668186,0.002347255,0.00951572,-0.333333333
5\1\2007,0.005075335,0.000359027,-0.006666667,0.02983224,0.012858222,0.014047452,-0.000248864,0.002119322,0.002591793,79.13526667,0.033333333,3.164451998,0.002083489,0.00027031,0.001350852,0.001455962,0.025297717,0.166666667,-0.012322519,0.000802694,0.11,-6.533333333,52.73333333,50,70.66666667,0.006485703,0.005971023,45.63333333,0.009155022,-0.004054939,0.004193908,0.001000916,58,0.000719516,0.002442631,57.86666667,-0.000574288,0.002667134,0.005259161,-2.666666667
8\1\2007,0.005049714,-0.001944451,-0.176666667,0.010991525,-0.013901506,-0.005880268,-0.000432515,0.002169138,0.002299469,79.14036667,0.166666667,3.113163149,-0.006289114,-0.001214569,-0.000270444,-0.003980447,0.007652923,-0.116666667,-0.012399431,0.00011921,0.426666667,0.366666667,51,50.8,62.33333333,0.003746248,0.007686884,45,0.022507686,0.003226238,0.004083659,-0.001623214,55.06666667,0.001513372,0.009850628,54.23333333,-9.99E-05,0.002051459,0.002485868,-3.333333333
11\1\2007,-0.00018707,0.00356011,-0.576666667,0.001920224,-0.047775726,-0.007213568,0.000285918,0.001031143,0.000916441,78.70713333,0.1,3.061201079,0.007930851,0.001911357,-0.002116071,0.002588219,0.009965765,-0.47,-0.021215701,0.001087688,0.87,-9.133333333,49.9,51.96666667,66.16666667,-0.013788549,-0.001180478,46.53333333,0.004657306,-0.002531484,0.000874044,-0.000227806,51.2,-0.002597019,0.004995665,50.5,0.000263855,-0.000152706,0.000407935,-2.333333333
